ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
600893.SH,20190824,20190824,20190630,1,1,2,339838714.46,216182972.0,7467196854.34,40762486.06,,,,,,,,,,,,467442676.59,7975402016.99,7125893817.62,2834161664.59,246020478.21,,,,,,519233951.74,10725309912.16,-2749907895.17,,77177791.11,19886847.61,3951441.15,,101016079.87,910569884.32,,,,,910569884.32,-809553804.45,10401550242.49,,482021993.69,10883572236.18,-2569138916.1323,7728636180.22,401735847.92,17500000.0,981431407.63,9111803435.77,1771768800.41,3948395.6,-1783744503.61,4514285434.77,2730540931.16,,,,28941655.64,651999449.8,70413095.11,4247670.6,,,33074.7,23492138.75,-11000000.0,-44794907.15,-1599619.8,11629963.32,-4226812727.23,-4994078047.51,5181598672.14,,-2749907895.17,,,,-1783744503.61,,,,,,2730540931.16,4514285434.77,,,1
600894.SH,20190824,20190824,20190630,1,1,2,283703183.2,-10942487.14,2982863601.89,1630120.7,,,,,,,,,,,,47064398.36,3031558120.95,2608170639.67,326138411.53,86325712.16,,,,,,117016598.71,3137651362.07,-106093241.12,,795000000.0,167374512.06,280984.0,,962655496.06,36589263.42,796250000.0,,,,832839263.42,129816232.64,31829483.4,,,31829483.4,-202389761.8557,80171710.94,57391808.82,11150612.68,,137563519.76,-105734036.36,981280.1,-81029764.74,2409566293.78,2328536529.04,,,,1090249.69,50255867.86,5674410.93,2773619.47,,,203727.15,-295554.22,-8814988.74,-264090650.21,-165986.85,-129283.05,684048.56,-225009420.08,58970022.31,,-106093241.12,,,,-81029764.74,,,,,,2328536529.04,2409566293.78,,,1
600895.SH,20190831,20190831,20190630,1,1,2,274083093.63,130564922.83,578365888.82,,,,,,,,,,,,,43123928.73,621489817.55,362626415.89,38104292.61,238696561.06,,,,,,100112162.23,739539431.79,-118049614.24,,89211378.46,148892470.3,,,238103848.76,6366852.17,1923008877.53,,,,1929375729.7,-1691271880.94,3550000000.0,,120000000.0,3670000000.0,-2605729389.5914,3044000000.0,85877104.39,,,3129877104.39,540122895.61,2270777.55,-1266927822.02,2719087008.61,1452159186.59,,,,-7252523.5,1708155.11,901912.08,1479832.26,,,406708.33,,-185393247.5,-12884599.32,5910348.87,-7431005.71,-57248670.96,-56160373.03,-206734167.33,,-118049614.24,,,,-1266927822.02,,,,,,1452159186.59,2719087008.61,,,1
600896.SH,20190731,20190731,20190630,1,1,2,-89520113.08,1435625.93,13778379.87,28290.35,,,,,,,,,,,,5280344.72,19087014.94,7673625.73,40010806.64,134343.07,,,,,,8211626.14,56030401.58,-36943386.64,,20161394.55,,,6035469.65,26196864.2,34416798.67,,,,,34416798.67,-8219934.47,,,64500000.0,64500000.0,37778760.5,1250000.0,1259805.55,,27230968.34,29740773.89,34759226.11,-124.65,-10404219.65,25615295.45,15211075.8,,,,-28386.07,3441695.22,18992805.76,8142301.18,,,,,-10649362.64,7989575.69,,,-402203.68,10781183.18,12873491.87,,-36943386.64,,,,-10404219.65,,,,,,15211075.8,25615295.45,,,1
600897.SH,20190830,20190830,20190630,1,1,2,270584693.37,109587.17,879760644.52,,,,,,,,,,,,,18640721.27,898401365.79,132285106.72,200862932.34,190961039.15,,,,,,24256711.12,548365789.33,350035576.46,,615000000.0,14310083.32,139255.0,,629449338.32,178487008.53,520000000.0,,,,698487008.53,-69037670.21,,,,,90802873.6227,,381196800.0,,1765723.79,382962523.79,-382962523.79,,-101964617.54,428436762.59,326472145.05,,,,1812807.6,90687296.28,3163097.52,763377.34,,,7605.8,,,-15349335.06,406985.64,,28937.07,-190796114.18,188616637.91,,350035576.46,,,,-101964617.54,,,,,,326472145.05,428436762.59,,,0
600898.SH,20190831,20190831,20190630,1,1,2,-140056904.04,38756740.22,607653923.57,,,,,,,,,,,,,266352156.24,874006079.81,627920574.94,77227350.96,20924333.91,,,,,,119876908.39,845949168.2,28056911.61,3049650.94,,,36865186.54,,39914837.48,4292847.89,,,,,4292847.89,35621989.59,407241009.85,,214513749.81,621754759.66,19385542.68,581021745.99,12142991.08,,114537817.42,707702554.49,-85947794.83,-1683037.23,-23951930.86,40820980.09,16869049.23,,,,46791833.49,7953521.65,13211467.44,1258053.62,,,-3640.9,5725.3,290400.0,152189.36,-10216258.35,-126595.95,107767173.22,1204653.21,-38931446.66,,28056911.61,,,,-23951930.86,,,,,,16866409.73,40763628.15,2639.5,57351.94,0
600900.SH,20190831,20190831,20190630,1,1,2,8575248766.78,2686126080.32,21164687243.53,,,,,,,,,,,,,61736253.4,21226423496.93,1389881565.21,660786646.03,5128398357.99,,,,,,219350406.42,7398416975.65,13828006521.28,33684803.72,41455967541.0,242128631.42,10247355.78,,41742028331.92,1318744817.64,43928138377.99,,,,45246883195.63,-3504854863.71,46565655623.0,,,46565655623.0,27835259170.089,42600000000.0,1198489850.45,,11116207569.83,54914697420.28,-8349041797.28,6086735.7,1980196595.99,5334485176.04,7314681772.03,,,,4517161.3,6062218649.59,9517399.73,195957.96,,,10959604.0,,-299507111.26,-1905791217.42,-8712203.67,-71382545.89,-24702635.62,-2091885339.73,881203955.19,,13828006521.28,,,,1980196595.99,,,,,,7314681772.03,5334485176.04,,,1
600901.SH,20190809,20190809,20190630,2,1,2,785854574.98,,,,,,,,,,,212442506.45,,,,11173753.71,17504181450.35,,62643413.83,452005856.35,,1806426.2,,684959647.5,,48230378.56,18081020007.7,-576838557.35,,,,,,,18110497.1,,,,,18110497.1,-18110497.1,,2390000000.0,,2390000000.0,2715467606.2275,780590.27,827691028.31,,7067163.26,835538781.84,1554461218.16,,959512163.71,533586996.62,1493099160.33,,,,,,,,,,,,,,-6008218.01,,,-4617060226.39,2847177661.61,,-576838557.35,,,,959512163.71,,,,,,1493099160.33,533586996.62,,,0
600903.SH,20190823,20190823,20190630,1,1,2,129214681.84,95016975.64,2337532906.86,,,,,,,,,,,,,41449445.47,2378982352.33,1590275233.94,276718495.98,80525938.19,,,,,,91915566.23,2039435234.34,339547117.99,,76000000.0,23254149.7,1039322.0,,100293471.7,201839930.47,77500000.0,,,,279339930.47,-179046458.77,2165106721.74,,,2165106721.74,143473047.4671,1711819226.05,151118374.85,,,1862937600.9,302169120.84,,462669780.06,528077854.48,990747634.54,,,,11445754.71,114312366.41,7944137.71,14671306.44,,,,157313.06,,-35012807.42,1764087.25,,-25413319.88,109662565.04,-84215942.81,,339547117.99,,,,462669780.06,,,,,,990747634.54,528077854.48,,,1
600905.SH,20200831,20200831,20190630,1,1,2,,,2133989665.14,29836454.72,,,,,,,,,,,,82020932.3,2245847052.16,91194123.33,244095811.23,291636193.64,,,,,,98432205.35,725358333.55,1520488718.61,24317839.17,4041122731.84,20836880.5,347710.0,,4086625161.51,5121180158.31,3255418543.97,,2851836.93,,8379450539.21,-4292825377.7,4256489521.69,,68946375.06,4931646996.75,,1304317135.77,691697645.69,,50499337.35,2046514118.81,2885132877.94,,112796218.85,4689886981.16,4802683200.01,606211100.0,156211100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
600906.SH,20191220,20191220,20190630,4,1,2,,,,,,,,,,,,960259840.33,,,238693540.94,576422589.77,6029489134.3,,243736294.01,255574525.09,,,,213952120.78,,248327269.24,1348785229.6,4680703904.7,,,,107621.47,,107621.47,39219976.67,,,,,39219976.67,-39112355.2,,,,,,1000000000.0,110586826.98,,400000000.0,1510586826.98,-1510586826.98,-2945487.92,3128059234.6,9343881746.98,12471940981.58,,,,,,,,,,,,,,,,,,,,,,,,,,2841854363.59,,,,,,,,1
600908.SH,20190830,20190830,20190630,2,1,2,649236000.0,,,,9411412000.0,400000000.0,,,,,,3211284000.0,,324203000.0,,4956000.0,12868892000.0,,246923000.0,328201000.0,7086636000.0,480847000.0,,2349361000.0,,217806000.0,10833233000.0,2035659000.0,,15768810000.0,154145000.0,54000.0,,15923009000.0,54674000.0,22885052000.0,,,,22939726000.0,-7016717000.0,,13480128000.0,,13480128000.0,190757478.5133,16240000000.0,329271000.0,,,16569271000.0,-3089143000.0,163000.0,-8070038000.0,9739715000.0,1669677000.0,,,,400116000.0,54855000.0,12623000.0,6017000.0,,,353000.0,,20917000.0,-192943000.0,-62285000.0,-2439000.0,,-7872200000.0,8694940000.0,326469000.0,2035659000.0,,,,-8070038000.0,-650000000.0,,,,,311576000.0,510241000.0,1358101000.0,9229474000.0,0
600909.SH,20190828,20190828,20190630,4,1,2,579587796.87,132775144.88,,,,,,,,,,1674823652.59,,,-1323860264.73,6986767.65,4140475017.79,,324791604.32,154892390.99,,,,455317068.35,,164538214.04,-195391898.62,4335866916.41,,,14174119.73,151281.72,,14325401.45,93643936.57,78808377.47,,,,172452314.04,-158126912.59,,4032921000.0,,4012281000.0,-1841841198.3515,3616387000.0,272535284.31,,,3888922284.31,123358715.69,59976.99,4301158696.5,9915646514.59,14216805211.09,-20640000.0,-20640000.0,,123280603.09,24596912.36,11248423.66,8213613.74,,,4233.94,,202943670.4,-30847219.89,-16373707.26,22144003.33,,-1186564534.83,3353685745.41,,4335866916.41,,,,4301158696.5,,3782524862.28,,,,14216805211.09,9915646514.59,,,0
600917.SH,20190830,20190830,20190630,1,1,2,196494760.02,8468699.17,3887096910.7,,,,,,,,,,,,,209471616.21,4096568526.91,3200472944.89,370657784.95,103544191.76,,,,,,183675234.25,3858350155.85,238218371.06,9000000.0,,2970000.0,131862.16,,12101862.16,235666324.87,29145000.0,,,,264811324.87,-252709462.71,13910000.0,,,13910000.0,14042078.7608,33220987.61,127742634.89,,,160963622.5,-147053622.5,,-161544714.15,1485709495.82,1324164781.67,,,,-821061.24,122170805.89,4673983.27,66379.74,,,641089.21,,-3005275.29,-25321878.47,176530.3,751318.82,-2738345.41,-145929413.67,82590778.72,,238218371.06,,,,-161544714.15,,,,,,1324164781.67,1485709495.82,,,0
600918.SH,20190830,20190830,20190630,4,1,2,,,,,,,,,,,,4883894428.24,,,2616888396.45,2846676174.52,20065881035.28,,1480845154.77,668948733.19,,,,801908494.98,,3500342267.47,10146922922.24,9918958113.04,944113.52,2026478858.39,542593463.94,,,2570016435.85,50724175.27,,,9673136.13,,60397311.4,2509619124.45,3029015719.75,10945799520.48,,13974815240.23,,12792607269.89,1485417730.77,,20403995.0,14298428995.66,-323613755.43,25865094.78,12130828576.84,30813274515.71,42944103092.55,,,,,,,,,,,,,,,,,,,,,,,,,996831858.63,8857763859.97,,,,,,,,1
600919.SH,20190821,20190821,20190630,2,1,2,8032158000.0,,,,88609999000.0,,,,,,,32001673000.0,,,,8879162000.0,130021459000.0,,4569256000.0,3732424000.0,79122985000.0,,,20091843000.0,,11736261000.0,146011998000.0,-15990539000.0,105808000.0,1091183936000.0,18548211000.0,,,1109837955000.0,236405000.0,1108749254000.0,,,,1108985659000.0,852296000.0,,255069363000.0,,255069363000.0,26114260367.9327,223342401000.0,1717488000.0,,,225059889000.0,30009474000.0,-18688000.0,14852543000.0,47735785000.0,62588328000.0,,,,,,,,,,-55958000.0,,97076000.0,-7040472000.0,-1158171000.0,,,-99934423000.0,81631286000.0,,-15990539000.0,,,,14852543000.0,17638757000.0,,,,,62588328000.0,47735785000.0,,,1
600926.SH,20190828,20190828,20190630,2,1,2,3628806000.0,,,,23123809000.0,5187087000.0,,,,,,13128841000.0,,2108273000.0,,4455513000.0,68628693000.0,,2234542000.0,1190662000.0,37859669000.0,,,8657291000.0,,2231332000.0,76836066000.0,-8207373000.0,,172015213000.0,8720581000.0,962000.0,,180736756000.0,148408000.0,176577454000.0,,,,176725862000.0,4010894000.0,,72180396000.0,,72180396000.0,13834287437.5063,71260000000.0,3241049000.0,,,74501049000.0,-2320653000.0,22147000.0,-6494985000.0,74056425000.0,67561440000.0,,,,3632056000.0,97537000.0,28537000.0,49354000.0,,,228000.0,,-21008000.0,,-900315000.0,,,-32873766000.0,22691513000.0,,-8207373000.0,,,,,21933228000.0,,,,,,,,,1
600927.SH,20190820,20190820,20190630,1,1,2,,,12247538930.96,,,,,,,,,568005645.67,,,,2608823156.96,15424367733.59,12508706454.75,315713960.78,164281302.1,,,,16204594.97,,1286798037.73,14521651099.68,902716633.91,68328373.7,,3209.07,152584.92,,68484167.69,18992646.69,12593099.29,,,,31585745.98,36898421.71,767485874.0,,733890579.26,1501376453.26,,493000000.0,362500339.5,,,855500339.5,645876113.76,9032166.32,1594523335.7,14433927687.94,16028451023.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
600928.SH,20190828,20190828,20190630,2,1,2,1332766000.0,,,,6451029000.0,1600000000.0,,,,,,5985168000.0,,317946000.0,,1096396000.0,24961933000.0,,468636000.0,744831000.0,11134286000.0,,,1410909000.0,,362134000.0,14120796000.0,10841137000.0,,24575058000.0,243747000.0,4487000.0,,24824492000.0,35290000.0,21637833000.0,,,,21673123000.0,3151369000.0,,29042356000.0,,31046640000.0,-14880968156.2098,37330000000.0,660362000.0,,,37990362000.0,-6943722000.0,,7048784000.0,9890546000.0,16939330000.0,2004284000.0,,,,,,,,,-4371000.0,,-36964000.0,-261901000.0,,,,-8284023000.0,16182743000.0,,10841137000.0,,,,7048784000.0,,,,,,16939330000.0,9890546000.0,,,1
600929.SH,20190815,20190815,20190630,1,1,2,95314149.32,12245120.51,1209417431.59,,,,,,,,,,,,,57483399.81,1266900831.4,502481772.91,203463328.32,98299500.67,,,,,,208806622.19,1013051224.09,253849607.31,,,,2130380.04,,2130380.04,193018961.12,6409600.0,,6000000.0,,205428561.12,-203298181.08,279000000.0,,8000000.0,287000000.0,88507744.5592,293766700.0,14340342.77,2000000.0,,308107042.77,-21107042.77,-10033.99,29434349.47,253039296.97,282473646.44,,,,2828420.37,89571447.79,11823053.07,965199.96,,,-671892.5,923793.64,,-89.82,4576325.58,15852.31,-11036936.18,53653611.02,-7186585.02,,253849607.31,,,,29434349.47,,,,,,282473646.44,253039296.97,,,1
600933.SH,20190816,20190816,20190630,1,1,2,208346322.52,1751454.88,1345957206.02,99771532.74,,,,,,,,,,,,45065977.19,1490794715.95,665806812.1,249541980.23,35119080.46,,,,,,57846180.62,1008314053.41,482480662.54,,1299594520.0,14165190.61,148468.0,,1313908178.61,197185975.16,992770000.0,,,,1189955975.16,123952203.45,112540000.0,,,149113145.0,535048013.6013,112540000.0,204660423.56,7600000.0,,317200423.56,-168087278.56,-2125077.5,436220509.93,930044556.88,1366265066.81,36573145.0,,,-773076.65,121297871.84,3048795.83,40896771.26,,,1540.95,1361004.93,1832960.4,-15969043.24,-991093.86,31156236.1,56335022.57,41278425.22,-13353946.32,6721094.45,482480662.54,,,,436220509.93,,,-459678.34,,,1366265066.81,930044556.88,,,0
600936.SH,20190823,20190823,20190630,1,1,2,34670462.62,11138378.21,942498761.72,3820.28,,,,,,,,,,,,47669553.2,990172135.2,524558402.93,304270123.75,4202485.52,,,,,,68748274.86,901779287.06,88392848.14,,,,573250.76,,573250.76,503999567.98,,,,,503999567.98,-503426317.22,417000000.0,,,417000000.0,-721002288.3913,538500000.0,49146599.79,,,587646599.79,-170646599.79,,-585680068.87,1047512608.87,461832540.0,,,,-1267244.9,192233766.44,7433101.31,63402423.94,,,,429177.57,,-46588117.86,,,-13496702.91,-6611187.03,-192988337.84,,88392848.14,,,,-585680068.87,,,,,,461832540.0,1047512608.87,,,1
600939.SH,20190831,20190831,20190630,1,1,2,443195658.76,377067863.48,26375326268.09,,,,,,,,,14477187.84,,,,4901867729.78,31291671185.71,25287239071.89,878779405.56,626680530.26,-67574239.02,,,,,4482552371.96,31207677140.65,83994045.06,224276028.43,,255471.7,229262.49,5573411.01,230334173.63,23595672.92,,,221025862.24,,244621535.16,-14287361.53,4984402848.65,,1145906.05,4985548754.7,-402451069.5877,5372000000.0,557293868.71,,5947223.01,5935241091.72,-949692337.02,,-879985653.49,3554594008.05,2674608354.56,,,,102865744.43,56181866.39,67814218.88,4300573.59,,,-1657.23,156287.63,,27364607.01,24600116.09,-272769.57,-1013838408.52,-887284914.1,881844858.22,,83994045.06,,,,-879985653.49,,,,,,2674608354.56,3554594008.05,,,1
600956.SH,20190830,20190830,20190630,1,1,2,1269297214.02,417916011.28,6024144317.54,23561587.29,,,,,,,,,,,,108738534.69,6156444439.52,3932506297.92,246166229.25,411590135.96,,,,,,201411955.45,4791674618.58,1364769820.94,1564653.42,,28232113.41,340877.39,,30137644.22,1670595267.16,170000000.0,,40109326.55,,1880704593.71,-1850566949.49,3636610620.04,,11237184.67,3709563456.88,-574829187.8952,2692261541.31,585004412.98,,2157119.14,3279423073.43,430140383.45,664994.29,-54991750.81,2253209538.15,2198217787.34,61715652.17,,,-5415810.1,666298479.81,9282273.54,3044843.54,,,-259131.26,9578.99,,-132906256.94,1308184.53,3084041.62,10410041.45,-1833734093.25,956434443.71,,1364769820.94,,,,-54991750.81,,,,,,2198217787.34,2253209538.15,,,1
600958.SH,20190830,20190830,20190630,4,1,2,1253943966.76,,,,,,,,,,,3792405868.3,,,11225741717.98,3916285211.75,25584839870.23,,1989651675.74,578991651.83,,,,1176529816.81,,4873232766.06,17717696436.86,7867143433.37,,332879973.97,1532316835.6,3474740.35,,2634735984.04,116015176.31,449465000.0,,,,5504506668.24,-2869770684.2,2053850009.67,25386936000.0,,27440786009.67,-791796755.7476,23188993669.95,1726323690.31,9103353.01,,25087517939.78,2353268069.89,28457444.93,7379098263.99,46079670480.45,53458768744.44,,,,,203886672.54,34283366.91,18263132.25,,,1147429.57,,-756774267.15,-476503792.49,202004163.34,-171703384.61,,-1484896890.98,10342862846.1,,7867143433.37,,,,7379098263.99,3800000000.0,3824680218.24,,,,53458768744.44,46079670480.45,,,0
600959.SH,20190827,20190827,20190630,1,1,2,313485477.49,4158388.96,3735567446.37,,,,,,,,,,,,,268776527.9,4004343974.27,1293705761.02,1531055622.5,39884994.32,,,,,,367108527.56,3231754905.4,772589068.87,,,4345327.69,240441.57,,4585769.26,855355077.14,,,,,855355077.14,-850769307.88,88000000.0,,,382599998.99,-503266954.5386,91009285.75,387197574.46,19858500.0,414445178.12,892652038.33,-510052039.34,,-588232278.35,5640998504.16,5052766225.81,294599998.99,,,14250250.84,651260425.92,19384837.07,319193130.48,,,-352622.0,-244107.66,,-6026867.62,29991.92,,-76018408.95,-250166035.86,-242785320.48,26419928.76,772589068.87,,,,-588232278.35,,,,,,5052766225.81,5640998504.16,,,0
600960.SH,20190830,20190830,20190630,1,1,2,10242755.46,53859783.93,2701823748.57,36878376.94,,,,,,,,7470088.25,,,,23088741.58,2769260955.34,2022392962.2,424080536.93,83561752.5,4636017.0,,,,,49819939.68,2584491208.31,184769747.03,11464556.02,6810000.0,3561.64,1158946.46,,19437064.12,175054172.36,7000000.0,,,,182054172.36,-162617108.24,821870166.67,597300000.0,,1419170166.67,75577615.6568,1032429173.84,40979148.55,260121.09,,1073408322.39,345761844.28,965761.96,368880245.03,1955898009.44,2324778254.47,,,,14236104.65,146948555.33,10572495.14,925167.43,,,497690.18,821294.75,,12421066.55,1873925.84,-4502082.89,119681747.02,17188576.1,-199997332.46,,184769747.03,,,,368880245.03,,,,,,2324778254.47,1955898009.44,,,1
600961.SH,20190727,20190727,20190630,1,1,2,-32943375.99,60824880.3,4460128354.87,4621902.22,,,,,,,,,,,,92149601.41,4556899858.5,3853370404.42,100868429.88,62447178.2,,,,,,153872648.28,4170558660.78,386341197.72,,67007224.77,,200000150.0,,267007374.77,893490605.9,40046116.22,,,,933536722.12,-666529347.35,2803082927.67,,,2803082927.67,125398976.51,2046169637.08,73824572.62,,,2119994209.7,683088717.97,-327152.47,402573415.87,485269724.35,887843140.22,,,,30991999.37,14187252.47,555250.8,,,,4556.0,,-12491237.77,-17129101.45,,,80797249.84,-117650607.31,379194331.46,,386341197.72,,,,402573415.87,,,,,,887843140.22,485269724.35,,,1
600962.SH,20190830,20190830,20190630,1,1,2,3639201.45,14826181.85,456734519.16,87048443.27,,,,,,,,,,,,6366166.32,550149128.75,113115316.88,39842066.14,37599955.35,,,,,,81288254.69,271845593.06,278303535.69,,,,451055.81,,451055.81,17947422.2,,3367726.09,,,21315148.29,-20864092.48,55152235.6,,469456.52,55621692.12,241621818.2763,266852150.78,18029895.19,775025.7,907391.48,285789437.45,-230167745.33,-2742147.49,24529550.39,53682982.25,78212532.64,,,,-308837.23,30802510.69,1385359.64,51354.8,,,-190733.63,145236.56,,259501.65,,,226236488.95,13893816.69,-12436545.73,,278303535.69,,,,24529550.39,,,,,,78212532.64,53682982.25,,,1
600963.SH,20190828,20190828,20190630,1,1,2,29009492.08,56875549.87,2182824149.58,5224418.15,,,,,,,,,,,,316733847.03,2504782414.76,1396118782.07,185923724.03,122357476.0,,,,,,350960788.07,2055360770.17,449421644.59,,,0.0,133307.0,,133307.0,109379855.37,0.0,,,,109379855.37,-109246548.37,3460041748.98,,107037671.24,3567079420.22,-19877603.101,2981340086.64,138544715.41,,481750823.95,3601635626.0,-34556205.78,-634381.93,304984508.51,186171911.53,491156420.04,,,,-1278942.55,190540188.93,9941501.24,7570860.28,,,-3170.39,,,-960000.0,,,-318288169.77,253292782.9,222721552.0,,449421644.59,,,,304984508.51,,,,,,491156420.04,186171911.53,,,1
600965.SH,20190827,20190827,20190630,1,1,2,90625362.94,8523200.92,751116245.06,,,,,,,,,,,,,196292229.8,947408474.86,503015182.23,108710953.07,59770638.87,,,,,,201353571.09,872850345.26,74558129.6,,490912.88,804016.98,,,1294929.86,32510203.24,,,,,32510203.24,-31215273.38,130000000.0,,,130000000.0,-30942990.4947,230000000.0,125886046.35,,,355886046.35,-225886046.35,-147408.32,-182690598.45,501014850.11,318324251.66,,,,634281.75,23112823.42,1167012.98,5187923.23,,,3599614.66,-263493.92,,-490912.88,-57171.99,,-26657470.27,-105660586.98,74837545.74,,74558129.6,,,,-182690598.45,,,,,,318324251.66,501014850.11,,,1
600966.SH,20190827,20190827,20190630,1,1,2,131710609.25,179872613.13,4039507716.84,,,,,,,,,,,,,15653544.55,4055161261.39,2888571896.69,159543568.52,93307932.83,,,,,,215662078.32,3357085476.36,698075785.03,,,,17407400.3,,17407400.3,350070372.07,,,,,350070372.07,-332662971.77,4157961876.59,,164456324.92,4322418201.51,-216208712.4347,4299838454.11,175684062.0,,228069374.23,4703591890.34,-381173688.83,,-15760875.57,431516352.18,415755476.61,,,,-13983271.95,268067398.7,3909758.28,,,,-6527223.29,,,,2435046.41,70372.21,-60885556.55,107742938.12,85663100.72,,698075785.03,,,,-15760875.57,,,,,,415755476.61,431516352.18,,,0
600967.SH,20190827,20190827,20190630,1,1,2,336190614.5,2137641.82,3969741802.55,3235779.96,,,,,,,,,,,,412220684.14,4385198266.65,3436944451.98,525321793.97,86715158.61,,,,,,215505830.8,4264487235.36,120711031.29,,430000000.0,15494455.15,,,445494455.15,25964053.1,210000000.0,,175000.0,,236139053.1,209355402.05,,,344273872.67,344273872.67,-1676385288.1124,,2042643.45,,305137055.15,307179698.6,37094174.07,,367160607.41,6452692822.78,6819853430.19,,,,1286211.08,106710681.74,42321571.46,,,,185134.17,,,-19529126.64,-514622.3,,-1063362900.62,276313116.57,438972709.51,,120711031.29,,,,367160607.41,,,,,,6819853430.19,6452692822.78,,,1
600968.SH,20190827,20190827,20190630,1,1,2,708932813.15,118188377.69,14824201163.69,18009420.67,,,,,,,,,,,,292164327.43,15134374911.79,11326204463.65,1749865597.12,604043645.42,,,,,,842669753.51,14522783459.7,611591452.09,,,130025565.24,22688597.0,,152714162.24,469001590.91,80047392.65,,410765.74,,549459749.3,-396745587.06,2298319949.05,,,6053869951.65,-382516596.8073,2012520000.0,485949192.29,27763540.83,23267244.87,2521736437.16,3532133514.49,2536327.99,3749515707.51,1005486858.43,4755002565.94,3755550002.6,,,5673290.13,763249051.01,31641509.26,87094810.75,,,-12163291.96,-410937.21,,-129611962.48,6729452.67,-3474767.54,-90575837.45,-9545018229.82,8665749006.01,,611591452.09,,,,3749515707.51,,,,,,4755002565.94,1005486858.43,,,1
